7070|8370|15-AUG-00|S|9999|28|1092|18|39|                                       
8275|79440|17-AUG-00|I|411|21|2060.1|56.4|98.1|                                 
17975|3040|18-AUG-00|S|387|6|158.4|9.6|26.4|                                    
13540|128650|19-AUG-00|S|339|6|268.8|19.2|44.8|                                 
38450|22300|20-AUG-00|P|9999|11|638|29.4|58|                                    
1170|12900|23-AUG-00|S|231|9|810.9|51|90.1|                                     
5935|30620|25-AUG-00|S|111|19|273.6|5.4|14.4|                                   
860|22300|25-AUG-00|S|111|4|158.4|21.6|39.6|                                    
18540|31770|26-AUG-00|I|9999|23|391|6|17|                                       
3950|12070|28-AUG-00|P|9999|10|480|24|48|                                       
1135|22540|28-AUG-00|C|159|5|148|13.8|29.6|                                     
4400|20670|30-AUG-00|S|9999|9|738|35.4|82|                                      
4800|14300|30-AUG-00|I|9999|4|1460|115.8|365|                                   
490|97980|01-SEP-00|I|75|24|518.4|6.6|21.6|                                     
3050|32160|04-SEP-00|T|9999|7|98|7.2|14|                                        
8990|10760|04-SEP-00|S|219|19|896.8|16.8|47.2|                                  
1160|157820|06-SEP-00|S|9999|4|380|34.2|95|                                     
2860|24440|07-SEP-00|S|9999|2|96|22.8|48|                                       
1160|182090|08-SEP-00|T|9999|2|190|34.2|95|                                     
900|19400|09-SEP-00|I|9999|21|168|3.6|8|                                        
15280|123250|09-SEP-00|P|9999|8|632|24|79|                                      
1445|145410|10-SEP-00|C|9999|12|1500|34.8|125|                                  
1195|158960|11-SEP-00|S|51|47|2918.7|28.8|62.1|                                 
180|98530|11-SEP-00|S|9999|8|368|21|46|                                         
1430|9440|12-SEP-00|S|9999|14|1750|40.2|125|                                    
910|76220|14-SEP-00|I|9999|21|168|3.6|8|                                        
1990|18150|16-SEP-00|S|399|29|1484.8|18|51.2|                                   
4865|33940|18-SEP-00|S|183|19|820.8|16.2|43.2|                                  
24130|115660|19-SEP-00|S|9999|4|104|9.6|26|                                     
1015|45410|21-SEP-00|P|483|7|56|4.8|8|                                          
3720|28830|22-SEP-00|P|87|7|201.6|13.2|28.8|                                    
15765|127460|23-SEP-00|S|9999|2|178|27.6|89|                                    
2275|157740|23-SEP-00|S|9999|24|1536|33|64|                                     
9140|29790|24-SEP-00|I|9999|19|1102|23.4|58|                                    
7825|36640|24-SEP-00|S|87|34|1377|22.8|40.5|                                    
270|46730|25-SEP-00|T|363|5|352|31.2|70.4|                                      
6775|38720|25-SEP-00|C|9999|22|1408|33|64|                                      
2275|16920|26-SEP-00|I|9999|19|1216|33|64|                                      
10885|8100|28-SEP-00|S|87|6|783|63|130.5|                                       
285|18250|29-SEP-00|I|9999|1|69|21|69|                                          
9950|26590|29-SEP-00|S|9999|34|3026|45|89|                                      
24330|4240|02-OCT-00|S|9999|10|680|33|68|                                       
3675|43870|04-OCT-00|I|9999|11|2728|113.4|248|                                  
34135|36010|05-OCT-00|S|9999|39|468|4.8|12|                                     
6070|45700|06-OCT-00|I|9999|6|354|27.6|59|                                      
5855|3310|07-OCT-00|P|9999|24|408|6.6|17|                                       
16505|8100|08-OCT-00|I|9999|21|1008|22.2|48|                                    
1030|25290|11-OCT-00|C|9999|14|168|6|12|                                        
20480|13680|11-OCT-00|S|9999|10|90|2.4|9|                                       
3790|50120|12-OCT-00|I|9999|4|144|12|36|                                        
2475|65830|13-OCT-00|S|9999|43|559|3.6|13|                                      
19795|3040|14-OCT-00|I|9999|17|1564|31.2|92|                                    
47180|24380|14-OCT-00|I|9999|1|13|6|13|                                         
4025|2080|15-OCT-00|S|9999|4|40|5.4|10|                                         
18485|118290|15-OCT-00|S|9999|4|156|10.8|39|                                    
2915|56000|16-OCT-00|C|9999|46|3128|28.2|68|                                    
4400|47740|16-OCT-00|S|9999|8|656|35.4|82|                                      
3690|8630|17-OCT-00|S|9999|33|1056|13.2|32|                                     
2395|100|18-OCT-00|T|9999|5|270|24|54|                                          
15515|16140|19-OCT-00|T|9999|5|60|6.6|12|                                       
2230|130130|20-OCT-00|P|9999|3|126|15.6|42|                                     
39070|550|22-OCT-00|S|9999|27|4293|73.8|159|                                    
1105|40920|23-OCT-00|C|9999|14|966|31.2|69|                                     
1860|30620|24-OCT-00|T|9999|5|390|37.2|78|                                      
24520|4090|25-OCT-00|S|9999|19|133|3.6|7|                                       
38680|29890|25-OCT-00|S|9999|2|76|17.4|38|                                      
1235|62650|26-OCT-00|S|9999|1|54|23.4|54|                                       
325|32850|27-OCT-00|I|9999|12|192|7.8|16|                                       
13425|17920|27-OCT-00|S|9999|2|136|28.2|68|                                     
16815|53230|28-OCT-00|T|9999|2|124|31.8|62|                                     
12705|98630|29-OCT-00|C|9999|22|616|11.4|28|                                    
1855|20190|30-OCT-00|T|9999|2|230|45.6|115|                                     
5000|10030|30-OCT-00|P|9999|3|24|2.4|8|                                         
11695|12070|02-NOV-00|S|9999|2|18|4.2|9|                                        
17900|57840|04-NOV-00|I|9999|11|143|6|13|                                       
6335|45310|04-NOV-00|C|9999|17|1173|34.2|69|                                    
21650|50080|04-NOV-00|I|9999|13|494|10.2|38|                                    
985|141470|06-NOV-00|I|9999|12|768|18|64|                                       
11925|8020|06-NOV-00|S|9999|26|676|10.8|26|                                     
2600|26020|07-NOV-00|C|9999|7|616|39|88|                                        
14045|149100|08-NOV-00|S|9999|14|826|28.8|59|                                   
40525|144000|08-NOV-00|S|9999|34|680|10.2|20|                                   
43630|35310|09-NOV-00|I|9999|18|216|4.2|12|                                     
6700|111010|09-NOV-00|I|9999|25|75|1.2|3|                                       
35475|33570|09-NOV-00|S|9999|6|54|2.4|9|                                        
4630|142640|09-NOV-00|C|9999|12|744|23.4|62|                                    
10745|9500|09-NOV-00|I|9999|19|1691|38.4|89|                                    
10600|4640|10-NOV-00|S|9999|2|78|17.4|39|                                       
32620|24100|10-NOV-00|C|9999|22|1496|33.6|68|                                   
9310|30590|10-NOV-00|S|9999|16|1104|35.4|69|                                    
32280|19480|11-NOV-00|S|9999|19|190|3|10|                                       
15015|104100|13-NOV-00|S|9999|8|208|13.8|26|                                    
740|22200|13-NOV-00|S|9999|4|156|11.4|39|                                       
6505|5620|13-NOV-00|S|9999|9|1062|55.2|118|                                     
1330|63770|15-NOV-00|C|9999|24|1488|30|62|                                      
27150|47160|15-NOV-00|P|9999|18|360|5.4|20|                                     
1490|188700|16-NOV-00|S|9999|4|36|2.4|9|                                        
18250|98630|17-NOV-00|C|9999|10|1480|78|148|                                    
40425|188200|18-NOV-00|S|9999|23|184|3.6|8|                                     
4435|11610|18-NOV-00|S|9999|47|1363|9|29|                                       
6435|24250|18-NOV-00|S|9999|33|858|8.4|26|                                      
115|16990|20-NOV-00|S|9999|33|2112|29.4|64|                                     
18845|12160|20-NOV-00|I|9999|11|275|9.6|25|                                     
4255|14050|20-NOV-00|P|9999|8|368|24|46|                                        
34355|8620|22-NOV-00|P|9999|17|816|18.6|48|                                     
10515|68300|22-NOV-00|S|9999|9|486|28.8|54|                                     
17935|21600|24-NOV-00|T|9999|10|140|4.8|14|                                     
2190|13770|25-NOV-00|S|9999|23|161|3|7|                                         
2225|15720|28-NOV-00|S|9999|25|1450|24.6|58|                                    
34005|120760|29-NOV-00|P|9999|44|2376|25.2|54|                                  
9425|4750|29-NOV-00|I|9999|11|979|37.2|89|                                      
1675|46750|29-NOV-00|S|9999|19|1121|27|59|                                      
